order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD002835,ID0667224586,2019-07-03,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",30980,63.34,-37.813908700000006,144.95510269999997,15,26396.34,Winter,False,0.7198,"i am impressed with the quality and speed of this tablet. i was a little worried about not having access to the google play store, but this has not been a big issue so far. the speed, functionality, and battery life have exceeded my expectations.",True
ORD424326,ID0377540818,2019-01-17,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Alcon 10', 1)]",12260,90.66,-37.8179635,144.9508132,0,12350.66,Summer,True,0.6747,phone is great phone is super awesome camera is dope night shots are clean,True
ORD155194,ID1224869677,2019-12-18,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",22650,69.76,-37.8118268,144.9405883,25,17057.26,Summer,False,0.5777,five stars great deal and very good phone,True
ORD040377,ID6167236657,2019-04-23,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('Lucent 330S', 1)]",17080,64.94,-37.811453,144.96467009999995,10,15436.94,Autumn,False,0.9035,decent phone for a great price decent all round,True
ORD465284,ID2399276234,2019-07-31,Bakers,"[('iAssist Line', 1), ('pearTV', 2), ('Lucent 330S', 2)]",17305,66.67,-37.80591610000001,144.98356769999995,0,17371.67,Winter,False,1.1219,great phone no issue still enjoying my alcon after 2 months i can tell you it’s came in brand new with box and accessories and my import fees was refunded back to me super happy thanks,True
ORD400026,ID0746921887,2019-11-19,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",31850,80.3,-37.8259823,144.98199430000003,25,23967.8,Spring,False,1.3687,good works really well,True
ORD391273,ID2713724562,2019-01-22,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",25755,77.17,-37.813306299999994,144.96279919999995,10,23256.67,Summer,True,0.8361,one star not a good phone.,False
ORD371016,ID6167236680,2019-01-26,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",12470,94.0,-37.8104709,144.96890159999995,5,11940.5,Summer,True,0.9062,"good phone this huawei smart phone is very good, it is better price than olivia s9 plus, all function are same.",True
ORD317759,ID1449308548,2019-03-20,Bakers,"[('iStream', 2), ('Olivia x460', 2)]",2750,65.53,-37.8174734,144.98987639999999,15,2403.03,Autumn,False,0.9564,cell phone good product.,True
ORD003327,ID2180785602,2019-10-10,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1)]",3410,72.28,-37.8145425,144.9695733,10,3141.28,Spring,False,0.4511,"great phone this is a very rugged phone, that can be dropped, wet, and still keeps working. the phone arrived when promised, in better condition than expected, good value.",True
ORD382014,ID0131221827,2019-10-22,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",11840,77.64,-37.8130033,144.96093869999999,25,8957.64,Spring,False,0.9803,best phone for the money accuracy of the fingerprint reader is poor. camera quality is good for the value.,True
ORD095407,ID5002595121,2019-08-11,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,74.22,-37.8120027,144.953523,5,7446.22,Winter,True,0.5725,perfect,True
ORD323374,ID3106293104,2019-10-20,Thompson,"[('Universe Note', 2), ('Alcon 10', 2), ('iStream', 2)]",25100,80.79,-37.8064176,144.93247490000005,25,18905.79,Spring,False,1.4602,"huawei p20 lite i received the product fast, it is the best phone at this price point, the battery last 1.5 days, the selfie pictures are amazing, the phone fits in the palm of your hand, the screen size and quality is great!",True
ORD268730,ID4453229731,2019-04-29,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('pearTV', 1)]",12855,65.5,-37.8206237,144.9415725,25,9706.75,Autumn,True,1.0084,"indeed phone for verizon tha phone it no way to connect to verizon, this phone it's not working and usa",False
ORD367770,ID0595594365,2019-05-16,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310,64.4,-37.8131503,144.9594233,0,3374.4,Autumn,True,1.0773,bad refurbished refurbished phone. nothing but sim card issues. kept telling me to install sim card/restart. got new sim card from verizon. did not fix. had to return for refund.,False
ORD372672,ID0122752830,2019-12-09,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",11100,91.35,-37.8147936,144.9417965,25,8416.35,Summer,True,0.5203,"great case nice fit, no problems so far",True
ORD008448,ID0844489306,2019-07-26,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Alcon 10', 1)]",19710,61.02,-37.8207552,144.9480634,15,16814.52,Winter,True,0.9039,"screen broke when dropped from a pretty low height not durable, screen broke when dropped from a pretty low height. can't use custom apps to send text messages. even worse than pear.",False
ORD191514,ID0560985134,2019-05-31,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130,49.82,-37.8177994,144.946442,15,16310.32,Autumn,False,0.5733,limited service providers cant use the phone with any service provider,False
ORD433974,ID0202767945,2019-09-26,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Lucent 330S', 2), ('iStream', 1)]",16090,80.77,-37.80604879999999,144.93333859999996,15,13757.27,Spring,False,1.4149,i received the thunder in perfect condition. the device was easy to set up and responds quickly and without any issues. iassist is a great addition to our family!,True
ORD202888,ID0580158980,2019-03-16,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",10610,69.77,-37.7996716,144.93703440000004,0,10679.77,Autumn,False,1.6952,five stars thanks wonderful products.,True
ORD280005,ID2347234663,2019-06-25,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2)]",6810,67.12,-37.8210375,144.9821816,5,6536.62,Winter,False,1.1435,excellent phone. i like every thing about the phone.,True
ORD478928,ID5424203778,2019-12-18,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Olivia x460', 2), ('pearTV', 1)]",15540,94.89,-37.822376899999995,144.978456,0,15634.89,Summer,False,0.889,evrethig is fine very good device,True
ORD498444,ID0588191345,2019-08-20,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1)]",9380,73.05,-37.814231899999996,144.9728163,25,7108.05,Winter,True,0.5642,arrived as expected quality and finish are as described. phone works well.,True
ORD048982,ID0356125397,2019-08-14,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310,65.98,-37.8179472,144.9799201,0,3375.98,Winter,False,0.9147,love everything about my candle. i'm a long-term digico gold member.,True
ORD075754,ID0395263157,2019-09-19,Bakers,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,111.16,-37.7994886,144.9777918,15,22670.16,Spring,True,1.929,"highly recommended. fantastic phone, very happy with the product, the shipment, etc. the camera is second to none.",True
ORD341661,ID0709976860,2019-05-15,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1), ('iAssist Line', 1), ('Thunder line', 1)]",11735,64.89,-37.814810200000004,144.935247,10,10626.39,Autumn,False,1.0665,good enough for the price. great for digico subscriptions and digico shopping.,True
ORD371279,ID0041667993,2019-03-01,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330,79.32,-37.8096741,144.9365179,0,18409.32,Autumn,True,0.9861,"the best late 2017 / early 2018 price .performance smartphone the best late 2017 / early 2018 price .performance smartphone. fast, battery last forever",True
ORD304913,ID0207078649,2019-06-14,Bakers,"[('iStream', 2), ('Thunder line', 1)]",2480,87.44,-37.8252425,145.0165733,0,2567.44,Winter,True,2.5303,five stars so far so good,True
ORD206412,ID1492169343,2019-07-19,Thompson,"[('Thunder line', 2), ('Olivia x460', 2)]",6810,82.07,-37.8018073,144.9636132,5,6551.57,Winter,True,1.8921,five stars daughter loves the new style edge,True
ORD393897,ID1525908924,2019-08-28,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,77.63,-37.8234465,144.9785077,0,10897.63,Winter,True,0.955,"four stars like the phones durability, is more than adequate for my needs.",True
ORD290275,ID2213981047,2019-06-01,Bakers,"[('Alcon 10', 1), ('Olivia x460', 2), ('iStream', 2), ('pearTV', 2)]",24320,54.89,-37.7989577,144.98425459999999,15,20726.89,Winter,False,1.5627,two stars phone has charge issue,False
ORD230559,ID1131986160,2019-05-07,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Olivia x460', 1)]",3835,62.97,-37.8152208,144.9450228,5,3706.22,Autumn,False,0.3359,affordable-phone very good,True
ORD043659,ID0591431022,2019-12-06,Nickolson,"[('Alcon 10', 1), ('iStream', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",11710,87.32,-37.8173826,144.9672611,10,10626.32,Summer,True,0.2424,good one nice,True
ORD415608,ID1681675858,2019-09-08,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Candle Inferno', 2), ('pearTV', 2)]",32610,103.45,-37.810522999999996,144.97605380000005,0,32713.45,Spring,True,1.0651,perfect! perfect!,True
ORD377082,ID2597822042,2019-11-11,Thompson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,106.7,-37.7994183,144.9547368,25,11416.7,Spring,True,1.6223,"sweet nice phone, fingerprint sensor is not as fast or accurate as physical ones but okay, screen is amazing. camera is also the best among the phones ever used",True
ORD301924,ID0702352316,2019-01-27,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",12445,75.25,-37.805387100000004,144.94145880000005,5,11898.0,Summer,False,0.9494,four stars i enjoyed it but am ready to move to something better.,True
ORD064181,ID3721154036,2019-10-14,Bakers,"[('Lucent 330S', 2), ('pearTV', 2)]",15080,94.33,-37.8158563,145.0132322,25,11404.33,Spring,True,1.7121,sloooow as other stated this phone is slow and freezes up. unless she got a bad one this is a piece of junk! spend your money on a better phone.,False
ORD368287,ID2187770698,2019-05-11,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",11490,66.88,-37.8105653,144.9642804,15,9833.38,Autumn,True,1.0069,"alcon x wife loved it, came in a generic box wrapped in plastic with after market charger but phone was still good",True
ORD436813,ID3218293561,2019-09-20,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Universe Note', 1), ('iStream', 2)]",6835,63.09,-37.8050564,144.956005,15,5872.84,Spring,True,1.1561,don’t waste your money this phone started acting up big time barely a month after having it! it freezes up like crazy cuts off when your in the middle of a phone call an overall has caused lots of stress! do not buy!! it’s so bad we had to go purchase another one after wasting the money on this one! very irritating.,False
ORD051848,ID4315295089,2019-04-28,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Universe Note', 2)]",18000,48.28,-37.8158223,144.9927827,0,18048.28,Autumn,False,0.6834,one star purchase on november 5th by december 23 got a pink and purple mark in the lcd screen.,False
ORD312589,ID6197211469,2019-07-21,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",10130,68.93,-37.81297960000001,144.9336409,15,8679.43,Winter,False,1.1814,"awesome deal love the phone checked out battery, speakers, and touch screen! it was in excellent condition and was unlocked as it says! definitely worth the money and will buy from here again!! thanks",True
ORD396600,ID2293523305,2019-06-10,Bakers,"[('Alcon 10', 2), ('pearTV', 1), ('Toshika 750', 1)]",28530,50.31,-37.7991659,144.99446880000005,5,27153.81,Winter,False,1.2075,crappy phone! phone has all kinds of issues despite software update,False
ORD208631,ID0614003641,2019-07-28,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",16685,77.23,-37.8127294,144.96192230000003,5,15927.98,Winter,True,0.9362,five stars works very well in argentina.,True
ORD055295,ID2699707720,2019-02-02,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('pearTV', 2)]",24020,88.98,-37.8151312,144.9662281,25,18103.98,Summer,True,0.4838,excellent condition! this is a great product. it arrived in excellent condition and fully charged.,True
ORD045443,ID0767733189,2019-02-16,Nickolson,"[('iAssist Line', 2), ('Thunder line', 1)]",6630,80.94,-37.804201299999995,144.9714423,15,5716.44,Summer,False,1.6109,2019 best phone the phone for 2019,True
ORD133445,ID0681285120,2019-09-25,Bakers,"[('Lucent 330S', 2), ('iStream', 1)]",2610,100.46,-37.812985,144.9906029,0,2710.46,Spring,True,0.5258,"better than expected it was an excellent value for the price, considering other locked-1countryonly cellphones are even twice as expensive. it has a very good quality screen, both cameras (rear and front) work amazing and processing and storage capabilities surpassed my expectations.",True
ORD057718,ID0767733199,2019-09-12,Nickolson,"[('Universe Note', 1), ('Thunder line', 2)]",7810,84.74,-37.804301099999996,144.9717177,0,7894.74,Spring,False,1.6025,"good phone for the price nice phone, purchased for my mother - since her alcon was on its last leg. since we was already on a prepaid plan - it was easy for her to connect.",True
ORD054524,ID6167359489,2019-06-13,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",10625,65.14,-37.812644299999995,144.9738043,15,9096.39,Winter,False,0.7607,sd card issues had phone for less than a week and sd card reader quit working properly. digico was very understanding and got me a new phone very quickly but was disappointed with a phone valued at almost $650 having issues pretty much right out of the box. phone features are amazing though,True
ORD405414,ID0767820210,2019-01-22,Nickolson,"[('Olivia x460', 1), ('Universe Note', 2), ('pearTV', 2), ('Toshika 750', 1)]",25065,101.93,-37.8025734,144.9722269,15,21407.18,Summer,True,1.7989,great phone great phone really like it,True
ORD033941,ID0299029614,2019-07-27,Bakers,"[('Thunder line', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",7445,68.81,-37.8011463,145.0079136,15,6397.06,Winter,False,1.4881,"servicio rápido me llegó, todo perfecto",True
ORD115724,ID0103295646,2019-02-09,Nickolson,"[('iStream', 2), ('iAssist Line', 1)]",2525,72.11,-37.8154348,144.96281580000004,5,2470.86,Summer,False,0.6889,five stars awesome phone fast clean and comes in handy,True
ORD381831,ID6273363794,2019-11-16,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('pearTV', 2), ('Thunder line', 2)]",21450,109.46,-37.799564600000004,144.9624872,5,20486.96,Spring,True,1.992,olivia note 9 is awesome love my note 9! great phone. works awesome!,True
ORD046689,ID1463620359,2019-08-15,Bakers,"[('iStream', 2), ('Universe Note', 1)]",3750,52.29,-37.8183131,144.9969154,25,2864.79,Winter,False,0.9376,"disappointed i just bought this phone, i was so disappointed when i took it to verizon, i was shocked when they showed me that the sim card tray or sim card holder is missing. disappointed",False
ORD224715,ID4716795320,2019-11-10,Thompson,"[('Thunder line', 1), ('iStream', 1)]",2330,102.91,-37.8191696,144.9522589,0,2432.91,Spring,True,0.8551,"it works! metropcs initially had issues getting it added to my account, but i woke up the next morning and it was working fine. so, if anyone is wondering it does work on metropcs/t-mobile network! :) in the usa [i'm in st. louis, mo",True
ORD262578,ID0332546227,2019-12-25,Thompson,"[('pearTV', 2), ('Alcon 10', 2)]",30520,69.66,-37.80888970000001,144.94895,5,29063.66,Summer,False,0.4525,wonderful refurbish (no issues!) using this phone to write the review. perfect regimen absolutely no issues with it. i'll use a case this time haha.,True
ORD024734,ID2692003112,2019-08-10,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 2), ('iStream', 1)]",3030,75.45,-37.81127,145.0019469,0,3105.45,Winter,True,0.6073,best xperia yet! amazing phone and best xperia yet. i flashed it with a uk rom to activate the fingerprint sensor and couldn't be happier.,True
ORD159857,ID4315295109,2019-05-30,Bakers,"[('Toshika 750', 1), ('iStream', 2), ('Universe Note', 1)]",8070,66.19,-37.8159363,144.99292480000003,0,8136.19,Autumn,False,0.6917,"good phone for the price good phone great deal for the price, but not perfect. if it had 16 gb of memory i would give it a better rating. the problem is alot of apps won't load on the memory card so they take up space on the phone.",True
ORD138767,ID0287629318,2019-05-03,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('iStream', 2), ('iAssist Line', 2)]",9970,81.57,-37.8049132,144.9523755,10,9054.57,Autumn,True,0.9818,great phone price affordable the price is right.wish battery last little bit longer need to change up daily,True
ORD165174,ID0746912614,2019-10-13,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('iStream', 2), ('iAssist Line', 2)]",15420,107.57,-37.8249701,144.98474119999997,0,15527.57,Spring,True,1.5125,good bargin! great phone ! brand new in box!,True
ORD293487,ID2023894041,2019-11-26,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085,83.79,-37.8047964,144.9657967,15,2706.04,Spring,False,1.5711,"this is a great device. it is ultra light, and a pleasure to use. it also has a very satisfying premium feel. the price, of course, is not worth it.. unless you can afford it. there are cheaper models of the candle with similar screen resolution....but if you can afford it, i highly recommend it.",True
ORD340985,ID0123349509,2019-01-12,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980,88.5,-37.799353499999995,144.92775580000003,25,12823.5,Summer,False,2.2547,i love it for reading magazines and checking my email.,True
ORD141810,ID0243097133,2019-03-14,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1), ('Thunder line', 2), ('Toshika 750', 1)]",15420,77.03,-37.8229196,144.96490319999995,0,15497.03,Autumn,True,0.6315,"quality i needed a brand new phone and this one is perfect, very satified.",True
ORD241783,ID1479930070,2019-02-11,Thompson,"[('Olivia x460', 2), ('iStream', 1)]",2600,62.38,-37.8211755,144.9549802,15,2272.38,Summer,False,1.1746,"un mal servicio. en goldr lugar, quiero decirles. que sì, yo compré el olivia universe s4 y recivì el olivia universe s3 en sù lugar. además de recivir un artoculo que no era el que estaba supuesto a recivir, el sansung universe s3 que recivì la pantalla giratoria no funciona bien, es decir que el telefono esta averiado.",False
ORD145505,ID0603633263,2019-10-02,Thompson,"[('iStream', 2), ('Thunder line', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",5800,80.6,-37.80636320000001,144.95827419999995,0,5880.6,Spring,False,1.2102,my 4 year old grandson loves his candle. he had to have one after his sister got one.,True
ORD042437,ID1728565030,2019-06-08,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,68.0,-37.8238498,144.9548603,0,3753.0,Winter,False,1.4181,security at most with biometrics. i love its quality and all its features and of course its long-lasting battery. just great,True
ORD427425,ID0702363984,2019-06-29,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Toshika 750', 2), ('iStream', 1)]",13580,75.97,-37.8054349,144.9409965,5,12976.97,Winter,False,0.9667,"good quality phone in the two months i buy two xiaomi phone from here for my parents, they really like to used that ，i feel better than the alcon, cheep price but good quality phone , highly recommend!",True
ORD481551,ID2948774549,2019-04-05,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",20760,79.22,-37.8080795,144.96927730000004,0,20839.22,Autumn,True,1.1708,amazing phone i upgraded from the xz premium and the xperia 1 just improves on everything it had. i love the display for videos and especially just browsing in general is a lot better since i always have a lot of information on my screen,True
ORD394366,ID0241807180,2019-09-18,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('Thunder line', 1)]",31180,73.31,-37.8122754,144.9908322,25,23458.31,Spring,False,0.4627,amazing price! i got this for a penny from the comfort of my couch before black friday rather than fighting the crowds. i switched from the alcon 4s and can't imagine going back to a smaller screen.,True
ORD272096,ID1463620571,2019-11-02,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",23270,78.43,-37.8187805,145.0007666,5,22184.93,Spring,False,1.0923,i am very satisfied. the phone was as described. it looked brand new and so far there have been no issues with it. i am very satisfied.,True
ORD318565,ID3144992720,2019-03-21,Bakers,"[('Thunder line', 2), ('Olivia x460', 1)]",5585,51.01,-37.812884499999996,144.98480080000004,15,4798.26,Autumn,False,0.9721,"not a verizon phone instead of the verizon phone, i received the at&t gsm model.",False
ORD109375,ID0746917818,2019-04-25,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('iStream', 2), ('Olivia x460', 2)]",6630,79.62,-37.825171999999995,144.9826071,10,6046.62,Autumn,False,1.3616,"five stars awesome phone, does more than i expected.",True
ORD455086,ID6167357828,2019-08-08,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 1)]",11400,80.26,-37.8077315,144.97084019999997,25,8630.26,Winter,True,1.2146,five stars love my phone better than olivia n i bought used n it's like brand new love it n great battery life lasts all day. also depends what you do with it.,True
ORD308733,ID0306067099,2019-01-08,Nickolson,"[('pearTV', 1), ('Lucent 330S', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",14085,97.08,-37.8088117,144.9739217,25,10660.83,Summer,True,1.1549,five stars i'm really satisfied,True
ORD244472,ID0033238452,2019-04-19,Nickolson,"[('Toshika 750', 2), ('pearTV', 1)]",14950,80.13,-37.8238054,144.9624781,15,12787.63,Autumn,True,0.8504,bought this candle for my dad for christmas. he loves it.,True
ORD104256,ID1492150984,2019-09-25,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('Toshika 750', 2), ('Universe Note', 1)]",32440,100.27,-37.815176,144.95237680000002,5,30918.27,Spring,True,0.5436,four stars a great deal.,True
ORD304628,ID0711331514,2019-09-06,Thompson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,103.94,-37.8072412,144.9574337,25,8218.94,Spring,True,1.0939,works great seems to be a good value. phone works great.,True
