order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD494252,ID3321892792,2019-10-02,Thompson,"[('iAssist Line', 2), ('pearTV', 2), ('Lucent 330S', 1)]",18300,116.36,-37.7889148,144.9378629,25,13841.36,Spring,True,2.7659,"a solid basic phone does everything a cell phone should, great battery life, decent camera, easy set up with verizon. great choice for us older folks who just need a phone to make calls, send a short text, or share a photo. very happy with my $15/mo. flip phone.",True
ORD242099,ID0332544813,2019-12-15,Thompson,"[('Universe Note', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",12220,79.03,-37.8000373,144.9440091,5,11688.03,Summer,False,1.4321,i love it. bought one for my daughter and one for myself,True
ORD137410,ID6167231028,2019-03-31,Thompson,"[('Thunder line', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",16140,66.56,-37.813825200000004,144.9574021,0,16206.56,Autumn,False,0.9177,love it everything best phone,True
ORD294672,ID0343315451,2019-06-02,Bakers,"[('Universe Note', 1), ('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",26900,81.81,-37.82524,144.99408300000005,0,26981.81,Winter,True,1.6999,"cute am crazy about this phone i love it,and that is my first windows phone is cute .came on time,the price was good.great job guys",True
ORD068264,ID0174789329,2019-11-18,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600,71.72,-37.8146088,144.9656739,0,2671.72,Spring,False,0.5596,"great phone i was nervous buying a used phone online, but with the costs of phones these days i figured i'd try it out. product was in perfect condition and was reset. i have had it for a year now and unlike i phones, it still works as good as the day i got it. good job google!",True
ORD166281,ID0241807173,2019-03-09,Bakers,"[('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",13090,66.44,-37.8088356,144.983731,25,9883.94,Autumn,False,1.0197,nice a good phone thank you,True
ORD393714,ID2978792698,2019-12-31,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330,81.09,-37.8116955,145.0126773,15,15661.59,Summer,False,1.5458,works just fine works as expected replacing an older rugby,True
ORD302105,ID0387153020,2019-11-17,Thompson,"[('Thunder line', 1), ('pearTV', 2), ('Candle Inferno', 2), ('Alcon 10', 2)]",33560,101.34,-37.8061125,144.9430057,0,33661.34,Spring,True,0.8131,"2 days in, everything is working well. it ... 2 days in, everything is working well. it came unlocked and works well. my only problem is that fed-ex had it for 2 days in a town 2 hours away, but that wasn't the seller's fault.",True
ORD151298,ID3207630505,2019-01-25,Thompson,"[('Thunder line', 2), ('Alcon 10', 2), ('iAssist Line', 1), ('pearTV', 1)]",30795,69.63,-37.8082445,144.9464176,10,27785.13,Summer,False,0.4963,beats the alcon anyday meets my technology needs fast and crystal clear pictures no faded pictures catches every detail one or multiple times to find the best picture,True
ORD085366,ID0583473685,2019-06-23,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Thunder line', 1), ('Universe Note', 2)]",29440,38.175,-37.80469650000001,144.9985598,15,25062.175,Winter,True,0.6585,the option to make a slideshow with music i couldn't figure it out. i like how fast the reaction time during game play even with the limited data we have here in dutch harbor alaska.,True
ORD241682,ID0207078696,2019-04-06,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2), ('pearTV', 1), ('Thunder line', 2)]",16580,72.33,-37.82377260000001,145.0157724,25,12507.33,Autumn,True,2.3695,"defective, won't turn on phone was defective. judging by other reviews, i would stay far away from this company and/or phone. the return has been a hassle and i still have thisbphone that doesn't work. i had to but a different one. disappointed.",False
ORD146842,ID4326586217,2019-10-20,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Universe Note', 1)]",25710,85.04,-37.816156400000004,144.9641293,0,25795.04,Spring,True,0.5486,it was just every thing was bad and it sucked bad!,False
ORD483534,ID0589720850,2019-04-04,Thompson,"[('Lucent 330S', 1), ('iStream', 2), ('Thunder line', 2), ('Universe Note', 2)]",12790,65.33,-37.822043,144.9555532,0,12855.33,Autumn,True,1.2824,purchased new and got a used phone! no stars. pkg came open and every item inside the package with the phone had been opened and used. not happy,False
ORD111418,ID3218293553,2019-09-19,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",10355,78.52,-37.805305499999996,144.9541523,5,9915.77,Spring,False,1.0299,nice product very good cellphone,True
ORD488844,ID5301568583,2019-05-13,Thompson,"[('Thunder line', 2), ('iStream', 2)]",4660,50.61,-37.8087625,144.9422436,0,4710.61,Autumn,False,0.6079,bought phone in error...i needed an unlocked phone i bought this phone by error because i wanted an unlocked phone. i'm unable to use the phone so i can't give any other reviews on the specs. i'm still trying to figure out a way to get the phone unlocked without it costing me too much.,False
ORD188415,ID0458643322,2019-09-04,Thompson,"[('iStream', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",3980,163.095,-37.7989322,144.944273,0,4143.095,Spring,True,1.5492,"works great has everything i need. love the android one, replaceable battery, 32gb memory, 3 gb ram, no bloatware, nice big screen, works great with att and tmobile. great price, very happy.",True
ORD222025,ID0681285284,2019-01-25,Bakers,"[('iAssist Line', 1), ('Olivia x460', 2), ('Universe Note', 1)]",8125,68.04,-37.8080677,144.9917146,10,7380.54,Summer,False,0.3765,great shape great shape! i've had this phone several months and i still don't have problems with it. my only problem is the usb cord that is needed for this is nothing like any other. you might want to consider ordering an extra usb cord for it if you're bad about losing things.,True
ORD231923,ID0844496107,2019-05-26,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('Toshika 750', 1)]",7080,65.67,-37.819607500000004,144.95202769999997,10,6437.67,Autumn,False,0.8866,verithanam!! got the unlocked phone for thanks giving .. it is awesome if you are a android fan.,True
ORD489333,ID0591233422,2019-01-29,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175,79.79,-37.8244413,144.9526875,10,10137.29,Summer,False,1.4001,five stars this phone was awesome!!!,True
ORD169083,ID2427549062,2019-06-13,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('Olivia x460', 2)]",4825,62.18,-37.8108053,144.9478465,25,3680.93,Winter,False,0.2189,outstanding! best phone ever...maybe!,True
ORD374830,ID2312383364,2019-03-21,Bakers,"[('Universe Note', 1), ('Olivia x460', 1), ('pearTV', 2)]",17295,79.4,-37.808673799999994,145.0074977,15,14780.15,Autumn,True,1.0887,my pink phone great phone,True
ORD372011,ID0814526577,2019-05-24,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('Alcon 10', 1), ('Thunder line', 2)]",15685,51.21,-37.811673799999994,144.95853300000005,10,14167.71,Autumn,False,1.0143,"it's not an unlocked phone carrier locked, said it was an unlocked phone but its not",False
ORD081809,ID0592661547,2019-06-16,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610,64.34,-37.81457,144.96257649999995,0,2674.34,Winter,False,0.7595,ok ok,True
ORD148587,ID3924911400,2019-04-24,Nickolson,"[('iStream', 2), ('Alcon 10', 2), ('Thunder line', 1)]",20380,100.41,-37.8126201,144.965171,5,19461.41,Autumn,False,0.7686,"great phone you get the basic functions for what a cell phone is needed for, in other words this phone is simple and effective.",True
ORD452505,ID0247022855,2019-08-12,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Thunder line', 2), ('Toshika 750', 1)]",15580,59.91,-37.81420479999999,144.9690419,10,14081.91,Winter,True,0.4908,not worth it battery problems from the beginning. was a gift for someone so return was impossible. metro pcs store was not helpful,False
ORD234661,ID2776394277,2019-04-29,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,65.34,-37.8119871,144.9637311,5,21174.34,Autumn,True,0.8961,iassist did not powerful as siri of pear. it can not play youtube. it is very limit to play music. it is required to open some accounts to play music.,False
ORD017306,ID6097185564,2019-02-01,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",8005,81.36,-37.8037021,145.0047915,25,6085.11,Summer,True,1.0944,"it has problem with audio, whatsapp videos has problem ... it has problem with audio, whatsapp videos has problem to, the fingerprint reader is slow and sometimes doesn't work at all. too much money for this peace of hardware, doesn't worth it.",False
ORD194993,ID0287630676,2019-05-06,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Olivia x460', 2)]",13550,79.7,-37.8036348,144.94589950000002,0,13629.7,Autumn,True,1.0114,"this was a gift for my mother who is 99 years. she used to love puzzles, but with arthritis and failing eyesight she couldn't do them. the puzzle app is good because she can see it and use finger to slide pieces. she can keep up with family on facebook",True
ORD199523,ID0634777714,2019-10-12,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",15860,74.13,-37.814293799999994,144.9389889,5,15141.13,Spring,False,0.7331,awesome got this phone for my mom for christmas. she loves it. it's easy to use and figure out. great features. i sneak this thing away from my mom whenever i get the chance.,True
ORD195068,ID6167344602,2019-11-16,Nickolson,"[('iAssist Line', 2), ('iStream', 2)]",4750,76.19,-37.8101199,144.9698246,15,4113.69,Spring,False,0.9437,bought as gift for senior. setup process could be easier.,True
ORD072205,ID0332152660,2019-02-06,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('pearTV', 1), ('Thunder line', 1)]",27620,64.8,-37.806874,144.9782069,25,20779.8,Summer,False,1.5106,"if you use metro or tmobile in usa, you can't get 4glte i ignored the reviews to use caution with us sales and regret it now. the seller is misleading, while the phone does work with metro, it can't get 4g lte, leaving you with bad service most of the time. also, the sim card try on mines was stuck.",False
ORD261320,ID0746922547,2019-06-16,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760,64.03,-37.825775799999995,144.9827627,0,18824.03,Winter,True,1.4102,"do not buy.. one day the phone would not charge at all. after looking for on the internet for the similar problem ,come to find out that it happens all the time. out of the clear blue it will not charger,and that will be the end of your phone. it happeed just afer the return warranties had expired.",False
ORD135430,ID0575429255,2019-11-21,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('iStream', 1)]",6970,106.74,-37.8187246,144.9837431,0,7076.74,Spring,True,1.2481,"would recommend. very good, and takes great pictures.",True
ORD414168,ID0331417168,2019-10-02,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('Olivia x460', 1), ('pearTV', 1)]",10295,126.465,-37.822885799999995,145.010151,25,7847.715,Spring,False,1.9442,five stars like new...,True
ORD334908,ID0332544859,2019-02-21,Thompson,"[('iStream', 2), ('Lucent 330S', 1)]",1530,67.52,-37.8101575,144.9500656,10,1444.52,Summer,False,0.3845,"great value for the price i don't live with my phone, but i use it frequently. it does everything i need it to do very well. i could not imagine why someone who just does everyday things with a phone would pay $600 - $700 more, except perhaps to get a bigger screen.",True
ORD206481,ID1994687870,2019-05-01,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",5490,66.7,-37.800990999999996,144.95263169999996,0,5556.7,Autumn,False,1.3894,five stars great product. extremely satisfied!,True
ORD340479,ID6167285757,2019-01-06,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('iAssist Line', 2)]",17450,66.98,-37.813050200000006,144.9513876,25,13154.48,Summer,False,0.3821,i bought 3 three of these for my boys for christmas gifts. great little tablet. perfect for everything they want to use it for.,True
ORD345112,ID0302822641,2019-08-14,Bakers,"[('Thunder line', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",11260,59.94,-37.815563399999995,144.9930676,15,9630.94,Winter,True,0.6483,cannot connect cannot connect to t mobile service. had no problem with my previous phone. still trying to resolve the issue before returning,False
ORD117914,ID5299391822,2019-08-05,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Universe Note', 2)]",14435,25.39,-37.8114219,144.9366916,5,13738.64,Winter,False,0.9232,these went like crazy in my high end redemption at the arcade i run.,False
ORD489379,ID1492410160,2019-01-03,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",17400,67.91,-37.8026507,144.9634616,10,15727.91,Summer,False,1.8230000000000002,device basically a brick upon receipt came with factory reset protection enabled from previous owner... didn't think this was a used phone.,False
ORD091321,ID0703557073,2019-01-31,Thompson,"[('Alcon 10', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",23490,74.32,-37.8070593,144.9559853,10,21215.32,Summer,False,1.0027,"all you need and affordable! amazing phone. 9 out 10. fingerprint reader is not very good. everything else is amazing, including battery life and amoled screen.",True
ORD161207,ID0283059737,2019-04-13,Bakers,"[('pearTV', 1), ('Thunder line', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",13755,66.26,-37.79976170000001,144.99708059999998,15,11758.01,Autumn,False,1.1508,five stars i love this phone its great,True
ORD382850,ID4085902089,2019-10-29,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('pearTV', 1), ('Alcon 10', 1)]",18140,33.785,-37.8255456,144.95152969999995,25,13638.785,Spring,False,1.4856,"do not buy from edge cellular!!!!! do not buy from edge cellular!!!!!!! defective phone, doesn't work. looks like it was run through a wood chipper before purchase. digico refuses to replace our acknowledge that the seller is selling faulty products.",False
ORD434112,ID0576864253,2019-08-06,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",11830,54.69,-37.8242258,144.9866885,0,11884.69,Winter,False,1.6321,one star don't buy this phone,False
ORD197198,ID0711333659,2019-03-13,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('Alcon 10', 1)]",10330,39.84,-37.8069133,144.9579125,10,9336.84,Autumn,True,1.1492,very good service satisfied with the product the only problem the ... very good service satisfied with the product the only problem the battery was bad it would only hold charge for four hours,True
ORD087874,ID0579999364,2019-09-07,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('iAssist Line', 1)]",10315,106.37,-37.8062519,144.93380269999997,0,10421.37,Spring,True,1.3683,"no me gusto el modelo es bonito pero la pila de descarga rapido, ademas hay que presionar super fuerte para que lea la huella digital y para completar la resolucion de la camara es pesima.",True
ORD152403,ID0282825813,2019-04-13,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Thunder line', 2), ('iStream', 2)]",27010,65.84,-37.8021809,144.9487348,5,25725.34,Autumn,False,1.1771,... you can tell it's used but the screen is perfect and that's the most important thing i keep mine ... came fast works flawlessly you can tell it's used but the screen is perfect and that's the most important thing i keep mine in a case anyway nice,True
ORD173251,ID0541122871,2019-03-22,Bakers,"[('Universe Note', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('Alcon 10', 1)]",17990,84.05,-37.80238320000001,145.0125023,5,17174.55,Autumn,True,1.7393,use it as my personal phone and for vlogging on youtube. love it!,True
ORD072478,ID1449266832,2019-02-04,Bakers,"[('Candle Inferno', 2), ('iStream', 2), ('Lucent 330S', 1)]",2390,77.1,-37.8166388,144.98391940000005,0,2467.1,Summer,False,1.2396,five stars love international version. love this phone. it's like endless possibilities with this one.,True
ORD174254,ID6167344603,2019-02-23,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",22650,60.66,-37.810015299999996,144.9697785,15,19313.16,Summer,False,0.9553,did not work did not work when i received it. i tried to contact the sender with no reply,False
ORD426995,ID0277089909,2019-12-05,Nickolson,"[('Thunder line', 2), ('Alcon 10', 2), ('Lucent 330S', 2), ('pearTV', 1)]",31030,116.835,-37.8075185,144.9706725,25,23389.335,Summer,False,1.2369,"great value i absolutely love this cellphone. great battery life, good security, great resolution video and great camera. what else can you ask for?",True
ORD065741,ID0267315671,2019-02-28,Nickolson,"[('iStream', 2), ('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 2)]",12785,71.86,-37.82355689999999,144.97628369999995,5,12217.61,Summer,False,0.8097,five stars good thanks,True
ORD366334,ID1132069602,2019-07-27,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('iStream', 1), ('iAssist Line', 1)]",6060,62.51,-37.8141568,144.9446599,15,5213.51,Winter,False,0.2686,amazing phone this thing does everything! it's got a pretty decent browser also. phone quality is amazing. threw it 20ft and still works perfectly. just as good as the old 3310.,True
ORD103964,ID0245802961,2019-01-10,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Thunder line', 2), ('Toshika 750', 1)]",17780,88.93,-37.800839700000004,144.9623254,5,16979.93,Summer,True,1.8803,do not buy when i got the product the phone did not work and you couldn’t use it for anything.,False
ORD482192,ID0746912612,2019-06-06,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('iAssist Line', 2), ('Universe Note', 2)]",25200,68.73,-37.8248801,144.9847117,10,22748.73,Winter,False,1.5055,es perfecto.,True
ORD051167,ID5402876181,2019-06-13,Nickolson,"[('iStream', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",4900,74.03,-37.82056220000001,144.9767228,15,4239.03,Winter,True,0.6676,bought as a gift for my mother. instead of her feeling locked at the computer she can now access the web from anywhere in the house.,True
ORD176849,ID6167489430,2019-03-04,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",20985,78.26,-37.8120409,144.9591904,15,17915.51,Autumn,True,1.0683,"lightweight & design bought for a friend, she loves it. she uses the face recognition to unlock the phone. shes coming from. j to a 9+ so she's super excited. features & design of the phone has her all up in her feelings for this phone.",True
ORD368858,ID6167413246,2019-12-31,Nickolson,"[('iStream', 1), ('Universe Note', 1)]",3600,35.76,-37.8119961,144.971192,25,2735.76,Summer,False,0.7486,"easy-to-use the s7 edge is very nice. it is my 1st smart phone and since it's android & olivia just like my tablet, very easy to use. verizon set it up with a sim card and i was ready to go. all my contacts transferred with no problem.",True
ORD304031,ID0247417639,2019-02-26,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1)]",11130,49.27,-37.8176179,144.9690451,0,11179.27,Summer,False,0.1175,"good battery life but frustrating to use. the screen freezes a lot. you can be on a page and the phone rings but you can't answer it because the screen never comes up. it can take several minutes and attempts to change screens. the picture quality is very poor. poor zoom, blurry, (not user error), and not sharp pictures.",False
